province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,1532171,81.49,ILLITERATE,283652
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,1532171,81.49,TOTAL LITERATE,1248519
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,1532171,81.49,FORMAL LITERATE,1233641
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,1532171,81.49,INFORMAL LITERATE,14878
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,809094,86.55,ILLITERATE,108847
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,809094,86.55,TOTAL LITERATE,700247
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,809094,86.55,FORMAL LITERATE,693749
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,809094,86.55,INFORMAL LITERATE,6498
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,722797,75.83,ILLITERATE,174680
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,722797,75.83,TOTAL LITERATE,548117
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,722797,75.83,FORMAL LITERATE,539744
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,722797,75.83,INFORMAL LITERATE,8373
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,280,55.36,ILLITERATE,125
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,280,55.36,TOTAL LITERATE,155
