province_name,district_code,district_name,area_name,area_type,gender,count
FATA,033,FR BANNU,FR BANNU,TOTAL,ALL SEXES,4014
FATA,033,FR BANNU,FR BANNU,TOTAL,MALE,3783
FATA,033,FR BANNU,FR BANNU,TOTAL,FEMALE,231
FATA,033,FR BANNU,FR BANNU,TOTAL,TRANSGENDER,0
FATA,033,FR BANNU,FR BANNU,RURAL,ALL SEXES,4014
FATA,033,FR BANNU,FR BANNU,RURAL,MALE,3783
FATA,033,FR BANNU,FR BANNU,RURAL,FEMALE,231
FATA,033,FR BANNU,FR BANNU,RURAL,TRANSGENDER,0
FATA,033,FR BANNU,FR BANNU,URBAN,ALL SEXES,0
FATA,033,FR BANNU,FR BANNU,URBAN,MALE,0
FATA,033,FR BANNU,FR BANNU,URBAN,FEMALE,0
FATA,033,FR BANNU,FR BANNU,URBAN,TRANSGENDER,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,TOTAL,ALL SEXES,4014
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,TOTAL,MALE,3783
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,TOTAL,FEMALE,231
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,TOTAL,TRANSGENDER,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,RURAL,ALL SEXES,4014
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,RURAL,MALE,3783
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,RURAL,FEMALE,231
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,RURAL,TRANSGENDER,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,URBAN,ALL SEXES,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,URBAN,MALE,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,URBAN,FEMALE,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,URBAN,TRANSGENDER,0
