province_name,district_code,district_name,area_name,area_type,gender,household_head_relationship,age_group,count
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,1354986
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,HEAD,ALL AGES,215842
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,SPOUSE,ALL AGES,180327
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,ALL AGES,631187
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,ALL AGES,54179
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,ALL AGES,104787
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,ALL AGES,34618
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,ALL AGES,48403
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,ALL AGES,75855
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,ALL AGES,9788
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,173077
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,HEAD,00 - 04,0
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,SPOUSE,00 - 04,0
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,00 - 04,103687
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,00 - 04,0
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,00 - 04,51647
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,00 - 04,0
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,00 - 04,638
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,00 - 04,16128
