province_name,district_code,district_name,area_name,area_type,gender,marital_status,age_group,count
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,15 AND ABOVE,518368
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,15-19,97797
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,20-24,68356
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,25-29,69599
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,30-34,62631
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,35-39,58082
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,40-44,38927
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,45-49,34378
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,50-54,25226
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,55-59,19580
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,60-64,15590
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,65-69,12082
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,70-74,6951
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,9169
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15 AND ABOVE,117382
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15-19,75187
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,20-24,23431
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,25-29,10193
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,30-34,4094
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,35-39,1841
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,40-44,814
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,45-49,437
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,50-54,308
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,55-59,217
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,60-64,274
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,65-69,251
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,70-74,96
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,75 AND ABOVE,239
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,15 AND ABOVE,374727
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,15-19,22426
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,20-24,44621
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,25-29,58895
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,30-34,57729
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,35-39,54932
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,40-44,36565
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,45-49,31661
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,50-54,22261
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,55-59,16345
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,60-64,11753
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,65-69,8347
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,70-74,4294
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,MARRIED,75 AND ABOVE,4898
