province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,972753,59.75,ILLITERATE,391570
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 - 14,138529,81.92,ILLITERATE,25048
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,15 - 19,130574,78.21,ILLITERATE,28448
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,20 - 24,114981,71.84,ILLITERATE,32375
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,25 - 29,102992,63.76,ILLITERATE,37325
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,30 - 34,89214,59.76,ILLITERATE,35896
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,35 - 39,78409,55.29,ILLITERATE,35053
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,40 - 44,63061,49.67,ILLITERATE,31736
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,45 - 49,57494,43.35,ILLITERATE,32569
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,50 - 54,56789,39.89,ILLITERATE,34136
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,55 - 59,38860,38.28,ILLITERATE,23983
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,60 - 64,34144,32.88,ILLITERATE,22917
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,65 - 69,25332,26.98,ILLITERATE,18497
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,70 - 74,18620,23.64,ILLITERATE,14219
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,23754,18.46,ILLITERATE,19368
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,972753,59.75,TOTAL LITERATE,581183
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 - 14,138529,81.92,TOTAL LITERATE,113481
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,15 - 19,130574,78.21,TOTAL LITERATE,102126
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,20 - 24,114981,71.84,TOTAL LITERATE,82606
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,25 - 29,102992,63.76,TOTAL LITERATE,65667
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,30 - 34,89214,59.76,TOTAL LITERATE,53318
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,35 - 39,78409,55.29,TOTAL LITERATE,43356
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,40 - 44,63061,49.67,TOTAL LITERATE,31325
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,45 - 49,57494,43.35,TOTAL LITERATE,24925
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,50 - 54,56789,39.89,TOTAL LITERATE,22653
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,55 - 59,38860,38.28,TOTAL LITERATE,14877
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,60 - 64,34144,32.88,TOTAL LITERATE,11227
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,65 - 69,25332,26.98,TOTAL LITERATE,6835
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,70 - 74,18620,23.64,TOTAL LITERATE,4401
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,23754,18.46,TOTAL LITERATE,4386
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,972753,59.75,FORMAL LITERATE,576174
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 - 14,138529,81.92,FORMAL LITERATE,113228
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,15 - 19,130574,78.21,FORMAL LITERATE,101830
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,20 - 24,114981,71.84,FORMAL LITERATE,82160
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,25 - 29,102992,63.76,FORMAL LITERATE,65099
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,30 - 34,89214,59.76,FORMAL LITERATE,52804
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,35 - 39,78409,55.29,FORMAL LITERATE,42907
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,40 - 44,63061,49.67,FORMAL LITERATE,30937
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,45 - 49,57494,43.35,FORMAL LITERATE,24516
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,50 - 54,56789,39.89,FORMAL LITERATE,22237
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,55 - 59,38860,38.28,FORMAL LITERATE,14566
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,60 - 64,34144,32.88,FORMAL LITERATE,10914
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,65 - 69,25332,26.98,FORMAL LITERATE,6643
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,70 - 74,18620,23.64,FORMAL LITERATE,4222
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,23754,18.46,FORMAL LITERATE,4111
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,972753,59.75,INFORMAL LITERATE,5009
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,10 - 14,138529,81.92,INFORMAL LITERATE,253
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,15 - 19,130574,78.21,INFORMAL LITERATE,296
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,20 - 24,114981,71.84,INFORMAL LITERATE,446
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,25 - 29,102992,63.76,INFORMAL LITERATE,568
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,30 - 34,89214,59.76,INFORMAL LITERATE,514
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,35 - 39,78409,55.29,INFORMAL LITERATE,449
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,40 - 44,63061,49.67,INFORMAL LITERATE,388
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,45 - 49,57494,43.35,INFORMAL LITERATE,409
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,50 - 54,56789,39.89,INFORMAL LITERATE,416
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,55 - 59,38860,38.28,INFORMAL LITERATE,311
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,60 - 64,34144,32.88,INFORMAL LITERATE,313
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,65 - 69,25332,26.98,INFORMAL LITERATE,192
