province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,308287
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,HEAD,MALE,277279
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,31001
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,7
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,271108
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,4584
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,266524
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,426047
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,287300
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,138746
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,1
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,116283
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,1516
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,114767
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,18663
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,10729
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,7933
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,1
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,50549
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,10978
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,39571
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,81765
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,54121
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,27640
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,4
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,73527
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,18064
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,55441
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,22
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,24561
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,16974
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,7560
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,27
